SquareFeet,Bedrooms,Bathrooms,YearBuilt,LotSize,GarageCars,Neighborhood,OverallQuality,HasPool,DistanceToCityCenter_km,Stories,SalePrice
3018.0,3,1.0,1979,3020.0,3.0,Lakeside,2,0,1.42,2,717600.0
2502.0,3,3.0,1993,6381.0,1.0,Rural,7,0,5.26,2,374300.0
1509.0,5,2.5,2023,8108.0,2.0,Downtown,2,0,4.98,2,501800.0
2633.0,6,2.5,2004,3799.0,1.0,Lakeside,3,0,5.9,2,682800.0
1844.0,3,2.5,1968,4449.0,1.0,Downtown,9,0,24.43,2,543700.0
2354.0,4,1.5,1978,8151.0,2.0,Downtown,4,0,7.41,2,572600.0
2115.0,3,1.5,1951,4332.0,2.0,Uptown,5,0,7.45,3,472800.0
1250.0,3,2.0,1985,5479.0,0.0,Hillview,9,1,1.1,2,381200.0
1382.0,3,2.5,1968,3413.0,1.0,Suburb,7,0,45.21,1,1689000.0
2469.0,4,2.0,1956,10550.0,2.0,Uptown,8,0,11.86,3,3376200.0
1582.0,4,1.5,1975,7302.0,2.0,Suburb,3,1,16.78,2,309000.0
1538.0,3,4.0,1987,5362.0,2.0,Lakeside,4,0,4.28,2,522800.0
1179.0,2,1.0,1952,4894.0,1.0,Rural,7,1,5.58,3,209700.0
2075.0,4,3.0,2015,2929.0,2.0,Suburb,4,0,5.91,1,411000.0
3141.0,2,3.0,2020,5725.0,1.0,Suburb,2,0,1.73,2,534800.0
1106.0,3,2.0,1992,,1.0,Suburb,10,0,9.36,1,300600.0
1816.0,4,1.5,2011,3975.0,2.0,Downtown,6,0,18.66,2,530600.0
2718.0,4,1.5,2020,6264.0,2.0,Downtown,9,0,1.43,2,736900.0
1748.0,4,2.5,1973,5082.0,,Uptown,2,0,0.72,3,430900.0
2094.0,5,2.5,1988,9450.0,1.0,Suburb,1,0,10.72,2,402300.0
1109.0,3,3.0,2017,4408.0,2.0,Uptown,8,0,2.55,2,423000.0
2078.0,4,3.5,1993,7943.0,1.0,Downtown,1,0,7.82,3,518800.0
1678.0,4,2.5,1954,9485.0,1.0,Uptown,1,0,9.52,2,404200.0
2441.0,2,1.5,2004,5057.0,2.0,Suburb,3,0,3.11,1,428300.0
2572.0,1,2.0,1979,4529.0,1.0,Downtown,5,0,13.51,2,565900.0
3483.0,3,3.0,1978,8307.0,0.0,Rural,9,0,6.39,3,459200.0
2177.0,3,2.0,1975,1547.0,3.0,Downtown,10,0,16.26,3,604400.0
2012.0,4,1.0,1975,7076.0,2.0,Lakeside,2,0,11.53,2,522800.0
1926.0,4,3.0,1986,2062.0,2.0,Uptown,1,0,16.23,2,428100.0
1570.0,2,2.0,2002,9056.0,2.0,Rural,1,0,0.5,1,270500.0
2020.0,2,3.5,1979,5370.0,2.0,Downtown,8,0,2.23,1,563600.0
1608.0,6,2.5,1952,5773.0,3.0,Suburb,10,0,0.75,3,437900.0
1909.0,2,1.0,1992,4189.0,2.0,Suburb,10,0,4.67,1,404100.0
2656.0,3,3.5,1956,2043.0,1.0,Uptown,10,0,17.66,1,604600.0
1146.0,3,2.0,1998,,2.0,Downtown,2,0,5.04,2,412600.0
2541.0,3,2.0,2022,5572.0,2.0,Downtown,9,0,15.16,2,683200.0
2656.0,2,2.0,1990,14022.0,2.0,Suburb,9,0,3.17,2,544200.0
1723.0,2,1.0,2003,3975.0,2.0,Suburb,2,0,3.32,1,340100.0
421.0,2,2.0,2018,4383.0,3.0,Downtown,3,0,18.07,3,273100.0
1405.0,3,1.5,1976,3757.0,2.0,Suburb,2,0,4.44,3,309200.0
2643.0,3,2.0,1957,5560.0,1.0,Suburb,6,1,12.48,1,458000.0
1785.0,2,2.0,1981,9938.0,0.0,Suburb,7,0,2.16,2,371600.0
1150.0,4,3.0,2013,8525.0,2.0,Suburb,6,0,23.78,2,303100.0
1472.0,4,3.0,1959,2239.0,0.0,Uptown,3,0,6.84,2,351300.0
2346.0,1,1.5,1962,9010.0,1.0,Downtown,3,1,11.39,1,528900.0
2155.0,3,2.0,2012,7707.0,1.0,Downtown,2,0,0.75,2,545300.0
1645.0,4,2.0,1984,7203.0,1.0,Suburb,2,0,5.43,1,336400.0
1562.0,3,1.5,2010,4289.0,3.0,Suburb,5,0,18.5,1,342400.0
1545.0,3,3.0,2003,4475.0,1.0,Suburb,8,0,16.77,2,364000.0
1200.0,4,3.0,1957,6343.0,1.0,Lakeside,6,0,0.5,2,464300.0
2850.0,5,1.5,1978,4617.0,1.0,Lakeside,9,0,2.9,2,788300.0
1590.0,4,2.0,1990,9282.0,2.0,Suburb,5,0,4.69,2,354600.0
2591.0,3,1.5,1979,4510.0,1.0,Lakeside,10,0,1.51,1,731800.0
2789.0,4,2.5,1970,1133.0,2.0,Suburb,4,0,10.47,2,457500.0
2449.0,3,1.5,1960,2746.0,1.0,Suburb,9,0,1.63,1,478100.0
1519.0,4,4.0,1951,2905.0,2.0,Hillview,10,0,3.41,2,434600.0
2062.0,3,3.0,1999,5342.0,2.0,Lakeside,5,0,8.71,2,606500.0
1784.0,2,2.0,1990,6540.0,0.0,Hillview,1,1,5.26,2,333400.0
1213.0,4,2.5,2015,6135.0,2.0,Downtown,5,0,10.73,2,451400.0
2011.0,3,3.5,1952,7152.0,2.0,Downtown,5,0,26.0,2,512800.0
1034.0,3,2.5,2000,5369.0,2.0,Rural,5,1,0.99,3,240900.0
2572.0,5,1.5,2017,5458.0,2.0,Uptown,2,0,9.89,2,547500.0
1498.0,1,2.0,1974,10380.0,2.0,Downtown,6,0,2.09,2,472100.0
1931.0,3,3.0,1979,9013.0,2.0,Lakeside,5,0,4.28,3,612400.0
1984.0,2,2.5,1960,7021.0,2.0,Rural,2,1,0.5,2,291900.0
1632.0,4,2.5,1966,8292.0,1.0,Suburb,10,0,1.17,2,431000.0
2181.0,4,3.5,1975,1184.0,0.0,Uptown,8,0,3.08,1,511500.0
1491.0,3,3.5,1972,3944.0,2.0,Uptown,6,0,3.35,1,407800.0
2366.0,4,3.5,2005,4919.0,3.0,Downtown,10,1,18.39,2,716200.0
925.0,3,1.0,2001,3973.0,3.0,Hillview,3,0,10.83,2,276400.0
1882.0,4,2.5,1997,2136.0,3.0,Suburb,9,1,28.66,2,430700.0
3060.0,3,3.0,1969,7051.0,2.0,Downtown,4,0,7.31,3,684300.0
1150.0,3,3.0,1951,9464.0,,Lakeside,3,0,2.21,1,387600.0
1359.0,5,2.5,1980,5968.0,2.0,Hillview,7,0,3.18,2,392900.0
2134.0,3,1.5,1976,7620.0,2.0,Lakeside,8,0,3.08,2,601800.0
1917.0,2,3.0,1951,5894.0,2.0,Lakeside,7,0,3.16,2,576600.0
2028.0,3,3.0,1953,4896.0,1.0,Uptown,1,1,8.94,2,431600.0
2118.0,6,1.0,1962,8298.0,1.0,Hillview,1,0,6.05,1,391400.0
2213.0,3,2.0,1984,2430.0,2.0,Downtown,5,1,3.89,1,562700.0
2521.0,2,1.5,2021,1341.0,2.0,Lakeside,8,0,1.29,2,700100.0
2066.0,3,2.0,2015,2394.0,1.0,Uptown,10,0,0.5,2,516700.0
1643.0,3,1.0,1955,8134.0,1.0,Downtown,3,0,1.98,2,411300.0
2237.0,2,2.0,1980,6218.0,3.0,Rural,8,0,0.91,3,339500.0
3035.0,4,2.5,1959,6941.0,2.0,Rural,3,0,12.31,1,365700.0
1714.0,6,2.5,1970,10192.0,2.0,Uptown,4,0,0.95,2,468100.0
1167.0,3,2.5,2023,3092.0,2.0,Downtown,10,0,10.31,2,500300.0
2520.0,3,3.0,1972,9010.0,2.0,Lakeside,7,0,3.9,3,738800.0
1722.0,3,2.0,1952,5009.0,0.0,Downtown,3,0,0.61,3,423000.0
400.0,2,1.5,1981,4629.0,2.0,Suburb,4,1,13.4,2,162600.0
2351.0,5,3.5,1969,6203.0,2.0,Lakeside,8,0,6.93,2,704400.0
1452.0,3,1.5,2023,6594.0,1.0,Rural,4,0,2.15,1,269500.0
1741.0,3,4.0,1978,5474.0,1.0,Suburb,9,0,18.01,1,356400.0
2016.0,4,3.0,2001,7526.0,0.0,Downtown,4,0,0.5,2,560900.0
1924.0,3,2.5,1995,6213.0,2.0,Uptown,4,0,1.8,2,468300.0
2261.0,4,4.0,1983,5502.0,0.0,Hillview,5,1,11.16,2,518700.0
1517.0,2,1.0,2010,4959.0,2.0,Hillview,1,0,9.89,2,333400.0
2134.0,4,2.0,2021,6596.0,2.0,Uptown,7,0,2.73,2,528100.0
1631.0,5,2.5,2020,2608.0,2.0,Downtown,9,0,0.51,2,593800.0
2280.0,4,2.0,2019,3314.0,2.0,Suburb,9,0,15.62,1,425300.0
2200.0,6,3.5,1960,5081.0,1.0,Downtown,1,0,3.01,1,555900.0
1192.0,2,1.0,2012,7362.0,2.0,Suburb,6,0,1.74,1,319700.0
2506.0,3,2.5,1970,11357.0,2.0,Suburb,3,0,5.81,2,484200.0
1452.0,4,2.5,1952,5602.0,0.0,Suburb,4,1,19.28,1,303000.0
2325.0,3,2.5,1959,1564.0,2.0,Uptown,8,0,0.5,2,526400.0
2039.0,3,2.0,1976,4024.0,3.0,Suburb,4,0,11.61,1,359700.0
2995.0,3,2.0,1961,7647.0,1.0,Uptown,8,0,6.8,2,659500.0
1655.0,2,3.0,1956,3574.0,2.0,Hillview,4,0,4.43,3,398000.0
1573.0,3,1.5,1966,2736.0,2.0,Uptown,9,0,10.9,2,411800.0
1787.0,2,3.0,2014,7634.0,2.0,Lakeside,6,0,27.01,1,542600.0
1603.0,4,2.5,2013,7162.0,2.0,Lakeside,1,1,2.08,1,546300.0
2320.0,2,3.0,1975,2319.0,1.0,Suburb,10,0,1.24,3,484200.0
749.0,2,3.0,1964,3763.0,1.0,Downtown,2,0,19.52,2,243300.0
1115.0,3,2.0,1982,9112.0,2.0,Downtown,7,0,8.84,2,408200.0
1106.0,3,2.5,2011,8132.0,2.0,Suburb,10,0,4.61,2,345900.0
2418.0,5,3.5,1996,3007.0,3.0,Uptown,7,1,6.81,1,631600.0
2912.0,3,2.0,1984,1028.0,1.0,Hillview,3,1,10.95,1,510800.0
1732.0,3,4.0,2014,6671.0,2.0,Hillview,1,1,11.86,2,407000.0
1690.0,4,2.0,2021,5260.0,1.0,Downtown,8,0,20.2,2,531900.0
1846.0,3,1.5,1974,6454.0,0.0,Hillview,10,0,4.45,1,437600.0
2555.0,2,2.0,2006,7587.0,2.0,Suburb,10,0,2.78,2,526000.0
1197.0,3,4.0,1981,3609.0,1.0,Lakeside,7,0,8.17,2,462800.0
1955.0,5,2.0,2012,4920.0,1.0,Downtown,10,0,4.3,3,616000.0
2434.0,3,3.5,1961,3752.0,1.0,Downtown,8,1,7.22,1,631000.0
2126.0,3,3.5,2012,3842.0,1.0,Suburb,1,0,4.36,1,404200.0
1923.0,2,2.0,1950,7412.0,3.0,Lakeside,3,1,1.33,2,545900.0
2451.0,2,1.0,2000,6360.0,2.0,Suburb,2,1,5.07,1,429400.0
400.0,3,3.0,2019,2093.0,0.0,Downtown,1,1,9.39,1,222600.0
2241.0,3,2.0,1957,7813.0,3.0,Hillview,5,0,12.85,2,469500.0
1375.0,2,3.0,2017,5125.0,2.0,Hillview,3,0,5.44,1,354700.0
610.0,5,2.0,1954,7928.0,,Downtown,10,0,1.44,2,409000.0
2132.0,4,2.0,1988,3463.0,1.0,Uptown,8,0,4.28,2,529500.0
2693.0,3,3.0,1972,3686.0,2.0,Suburb,6,0,12.35,2,484500.0
1711.0,4,2.0,2017,6629.0,3.0,Suburb,10,0,4.26,1,404800.0
2419.0,2,2.0,2001,3259.0,1.0,Suburb,9,0,9.54,2,483600.0
2848.0,3,2.0,1953,5313.0,3.0,Suburb,9,0,5.66,2,499600.0
2655.0,4,2.0,1996,2975.0,2.0,Rural,6,0,2.21,2,388300.0
2866.0,4,2.5,1970,5022.0,3.0,Rural,2,1,12.72,1,363700.0
2282.0,4,3.0,2005,5920.0,1.0,Suburb,9,0,0.7,1,462300.0
1849.0,3,2.0,2015,6038.0,1.0,Uptown,2,0,5.95,2,429700.0
759.0,5,2.5,2008,5088.0,1.0,Uptown,3,0,1.87,2,282700.0
1640.0,2,2.5,1956,6833.0,3.0,Suburb,6,0,0.56,3,385600.0
1252.0,5,2.0,1998,6369.0,1.0,Downtown,2,0,5.59,2,391200.0
3211.0,6,2.0,1965,5777.0,2.0,Uptown,5,0,5.54,2,647900.0
1686.0,2,3.5,1966,4435.0,2.0,Lakeside,2,1,9.82,2,501800.0
1880.0,4,3.0,1983,8671.0,1.0,Uptown,4,0,10.92,2,463600.0
2158.0,1,2.5,1982,6966.0,1.0,Rural,3,0,10.41,2,291600.0
1828.0,3,2.5,1975,3410.0,2.0,Suburb,5,0,4.22,1,365000.0
2902.0,3,1.0,2015,7622.0,2.0,Uptown,6,0,7.99,2,643600.0
1395.0,3,2.5,2012,8189.0,0.0,Suburb,7,0,6.88,2,345500.0
1926.0,5,2.5,1990,5796.0,3.0,Hillview,10,0,4.38,2,483400.0
1317.0,4,2.5,2007,5962.0,2.0,Uptown,8,1,7.27,2,435900.0
942.0,3,2.0,1959,853.0,2.0,Suburb,9,0,23.54,2,263700.0
1402.0,4,1.0,1964,3891.0,2.0,Suburb,4,0,1.71,1,284000.0
1776.0,6,1.5,1991,8109.0,1.0,Lakeside,4,0,18.9,1,546900.0
1521.0,1,4.0,2006,4043.0,2.0,Suburb,7,0,0.5,2,355000.0
1350.0,6,2.0,1966,5600.0,2.0,Rural,10,0,2.95,1,300500.0
886.0,2,2.0,2009,3853.0,1.0,Uptown,10,0,2.72,2,354700.0
1746.0,4,1.0,1958,6577.0,2.0,Lakeside,9,0,7.88,1,574200.0
822.0,3,1.0,1985,6984.0,0.0,Downtown,2,0,1.13,1,288200.0
2294.0,2,3.0,2022,7051.0,2.0,Rural,6,0,17.12,1,340100.0
1854.0,3,2.5,1985,3152.0,2.0,Hillview,10,0,14.11,2,464600.0
853.0,4,2.5,1997,6267.0,2.0,Hillview,10,0,8.45,2,375800.0
1599.0,3,2.0,2000,9941.0,1.0,Uptown,8,0,4.91,1,460900.0
1311.0,2,3.0,2019,7871.0,3.0,Hillview,5,0,21.62,1,323200.0
2007.0,3,1.5,2023,6233.0,1.0,Rural,5,0,14.21,3,320100.0
2671.0,5,1.5,2017,1173.0,2.0,Suburb,8,0,5.53,2,511000.0
581.0,3,2.0,1971,5377.0,2.0,Rural,1,0,9.68,2,178600.0
1875.0,2,2.0,1955,10116.0,2.0,Downtown,6,0,6.69,3,506000.0
1696.0,3,2.0,1975,9297.0,1.0,Suburb,10,0,7.09,3,398500.0
2236.0,1,2.5,1952,7154.0,2.0,Suburb,9,0,3.22,2,454300.0
1939.0,4,2.5,2001,4202.0,1.0,Lakeside,6,1,4.96,1,622500.0
1311.0,4,3.0,2023,6131.0,2.0,Lakeside,7,0,0.65,3,560700.0
1593.0,3,2.0,2009,7934.0,2.0,Uptown,4,0,3.54,2,421000.0
1283.0,3,1.0,2012,8351.0,2.0,Suburb,10,1,9.52,2,353700.0
2499.0,4,2.0,2014,6782.0,2.0,Downtown,1,1,24.5,1,573500.0
1814.0,3,4.0,2001,8138.0,3.0,Suburb,9,0,26.39,3,407600.0
3036.0,4,2.5,1963,5853.0,1.0,Uptown,6,0,6.49,2,666700.0
1761.0,4,3.0,2021,,3.0,Suburb,3,0,7.46,2,373700.0
1340.0,4,1.0,2017,4853.0,1.0,Suburb,4,0,1.64,1,305600.0
816.0,3,2.5,1977,7061.0,2.0,Suburb,10,0,9.51,1,308700.0
628.0,3,1.0,2020,8501.0,2.0,Lakeside,6,1,0.59,3,404900.0
770.0,6,2.5,1959,7771.0,2.0,Lakeside,6,0,2.68,2,401200.0
1974.0,3,3.5,2006,2955.0,1.0,Uptown,9,0,8.83,1,518300.0
2131.0,4,4.0,2015,3089.0,2.0,Suburb,4,0,2.97,2,434000.0
772.0,2,2.5,1999,8759.0,1.0,Suburb,5,0,0.5,1,253200.0
2382.0,4,2.0,1963,6441.0,1.0,Downtown,5,0,14.26,2,578800.0
1486.0,3,3.5,1965,6539.0,0.0,Downtown,3,0,2.97,1,402400.0
1895.0,2,2.5,2003,6483.0,2.0,Downtown,2,0,0.52,1,515900.0
2848.0,2,1.0,1992,10379.0,0.0,Downtown,8,0,0.62,1,690000.0
2383.0,4,2.0,1991,4884.0,1.0,Downtown,10,1,2.32,1,669000.0
1625.0,4,2.0,1971,8792.0,0.0,Suburb,9,1,1.57,1,393300.0
1221.0,3,2.0,2017,6584.0,1.0,Downtown,10,0,11.91,2,495500.0
401.0,2,2.0,1968,1999.0,2.0,Uptown,9,1,3.11,3,296000.0
1333.0,4,2.5,2015,3938.0,3.0,Hillview,5,0,13.07,2,375700.0
1663.0,2,2.0,1988,,0.0,Lakeside,9,0,1.53,1,523000.0
1158.0,3,1.5,2022,8733.0,2.0,Downtown,4,0,5.43,1,420100.0
1715.0,2,2.5,1968,9068.0,2.0,Suburb,2,0,9.32,2,330100.0
1850.0,2,3.0,1965,6885.0,2.0,Lakeside,3,0,8.44,3,550600.0
1654.0,2,2.5,2003,4693.0,2.0,Downtown,1,0,7.35,1,426200.0
1377.0,3,2.0,1974,3723.0,1.0,Lakeside,5,0,20.7,1,437100.0
1910.0,2,3.5,1967,8844.0,,Rural,1,0,2.08,2,276300.0
2087.0,3,3.5,1972,2789.0,1.0,Hillview,1,0,5.45,2,384200.0
1091.0,3,2.0,1960,5740.0,0.0,Lakeside,7,0,17.23,2,442800.0
2717.0,3,1.0,1988,11911.0,2.0,Uptown,2,0,0.65,2,536700.0
1736.0,3,3.0,2017,4701.0,2.0,Uptown,8,1,0.5,2,489200.0
1812.0,4,3.0,1974,2821.0,1.0,Suburb,6,0,2.13,3,352000.0
2260.0,2,4.0,2012,1586.0,2.0,Downtown,4,0,8.02,1,627600.0
1952.0,3,3.5,1979,12010.0,2.0,Suburb,9,0,2.41,3,506100.0
2420.0,2,2.5,1994,6872.0,2.0,Downtown,10,0,1.69,1,674900.0
1987.0,2,2.5,2010,3827.0,2.0,Downtown,8,0,4.91,2,584300.0
1402.0,3,1.0,2000,5527.0,2.0,Suburb,10,0,7.61,2,366200.0
2035.0,3,2.0,1958,4343.0,2.0,Lakeside,3,0,2.29,2,502400.0
1057.0,5,2.0,1951,1341.0,1.0,Downtown,3,0,2.86,2,359600.0
1871.0,3,2.5,1954,7970.0,1.0,Suburb,4,0,7.61,1,379200.0
1778.0,6,2.5,2011,6085.0,1.0,Suburb,9,0,23.31,1,395000.0
1665.0,1,3.0,2018,7762.0,2.0,Rural,9,0,8.99,2,310600.0
1716.0,2,2.0,2001,6016.0,2.0,Downtown,5,0,12.22,2,477700.0
577.0,1,2.5,1954,6328.0,3.0,Hillview,9,0,3.66,1,263300.0
1443.0,2,1.0,2008,500.0,2.0,Rural,6,0,2.54,3,229000.0
1860.0,3,2.0,2017,8270.0,1.0,Rural,8,1,4.85,1,324000.0
1904.0,4,3.0,1958,3279.0,1.0,Downtown,8,0,13.17,2,523100.0
1132.0,1,2.5,1971,3920.0,1.0,Suburb,10,0,4.87,1,323400.0
2623.0,5,4.0,1976,4680.0,2.0,Lakeside,7,0,15.0,2,738700.0
1237.0,4,2.0,1959,853.0,2.0,Suburb,4,0,35.91,1,222900.0
2430.0,3,2.0,2010,4544.0,3.0,Suburb,4,1,0.6,2,475100.0
2078.0,2,2.0,2000,4370.0,2.0,Downtown,6,0,0.5,1,553500.0
1380.0,2,2.0,1959,5055.0,2.0,Hillview,9,0,1.3,1,366000.0
2954.0,2,3.5,1955,1747.0,2.0,Downtown,7,1,3.88,2,725800.0
1024.0,2,2.5,2011,8319.0,3.0,Lakeside,5,1,1.12,2,466300.0
2397.0,3,3.5,1954,6995.0,2.0,Suburb,5,0,16.36,1,422700.0
2450.0,2,2.0,2019,3840.0,2.0,Rural,8,0,0.5,1,337300.0
1364.0,3,3.5,2012,4546.0,2.0,Uptown,6,0,3.04,2,431400.0
2705.0,6,1.0,2005,8095.0,2.0,Downtown,1,0,1.63,1,662900.0
1637.0,4,3.5,2008,5356.0,2.0,Suburb,1,1,21.45,3,350500.0
1988.0,5,2.0,2012,2899.0,0.0,Suburb,9,0,8.86,2,424600.0
1969.0,2,2.0,2008,5791.0,0.0,Downtown,8,0,19.45,1,510600.0
1713.0,3,2.5,2000,3280.0,2.0,Lakeside,6,0,28.7,2,475000.0
2327.0,3,3.5,1999,4230.0,2.0,Downtown,1,0,5.5,2,587900.0
2316.0,2,1.0,1953,5873.0,0.0,Uptown,2,0,2.14,1,437700.0
663.0,1,2.0,1997,8638.0,1.0,Suburb,10,0,1.72,2,290800.0
2648.0,4,3.5,1981,11058.0,,Downtown,3,0,2.02,2,670100.0
719.0,4,2.0,2000,9407.0,2.0,Uptown,10,0,9.86,3,360700.0
2471.0,3,1.5,2001,5820.0,1.0,Rural,3,1,0.5,2,332500.0
2532.0,3,2.0,2023,11643.0,0.0,Suburb,2,0,0.5,1,448700.0
1091.0,3,2.0,1983,7396.0,1.0,Rural,2,0,7.49,1,180500.0
1533.0,1,3.5,1985,3551.0,1.0,Suburb,6,0,8.22,1,322900.0
1081.0,3,3.0,2019,6236.0,2.0,Lakeside,7,0,8.76,1,493200.0
1660.0,2,2.5,1992,4358.0,1.0,Suburb,4,0,3.72,1,371200.0
1600.0,2,4.0,1965,2880.0,2.0,Suburb,1,0,13.12,2,284700.0
2307.0,6,2.0,2008,3064.0,2.0,Lakeside,6,0,6.1,1,670800.0
2652.0,3,1.0,2002,5632.0,3.0,Downtown,7,0,0.89,1,674900.0
2707.0,4,2.0,1968,7886.0,1.0,Suburb,4,0,12.76,2,444500.0
1435.0,3,2.0,1990,8671.0,1.0,Suburb,6,0,24.47,1,315800.0
1664.0,3,1.5,1996,2888.0,0.0,Lakeside,9,1,0.5,1,565700.0
706.0,2,3.5,2003,5242.0,1.0,Hillview,4,0,3.97,1,262800.0
1276.0,2,3.0,2004,7216.0,2.0,Uptown,10,1,5.35,1,471300.0
2427.0,2,2.0,1968,6380.0,0.0,Suburb,4,0,1.27,2,414900.0
2850.0,4,2.5,2011,7736.0,1.0,Uptown,10,0,16.18,2,616000.0
998.0,4,3.0,2008,4913.0,3.0,Suburb,5,0,2.67,1,294000.0
1415.0,3,3.5,2014,9182.0,2.0,Suburb,3,0,12.22,1,364500.0
1783.0,3,3.5,2017,5989.0,0.0,Hillview,10,0,8.89,1,479900.0
1982.0,5,2.5,1977,7894.0,0.0,Downtown,2,0,7.29,2,455300.0
1274.0,2,3.0,1967,5048.0,0.0,Suburb,9,0,1.71,2,301300.0
2076.0,3,2.5,1975,6146.0,3.0,Lakeside,1,0,1.99,2,567900.0
1492.0,3,2.5,1968,2010.0,2.0,Uptown,5,0,0.5,1,377800.0
1791.0,4,1.5,2004,3908.0,2.0,Downtown,5,0,2.2,1,460300.0
2155.0,6,1.5,2006,5481.0,3.0,Downtown,8,0,3.39,2,665700.0
1804.0,2,2.5,1955,6250.0,2.0,Rural,6,0,14.33,2,279700.0
1516.0,5,2.0,1950,12703.0,1.0,Suburb,6,0,3.65,3,350700.0
1729.0,4,1.0,1957,5045.0,2.0,Suburb,6,0,11.24,1,364000.0
1743.0,2,3.0,2000,2558.0,2.0,Suburb,4,0,4.63,2,345000.0
1559.0,3,1.0,1974,10256.0,3.0,Hillview,1,0,12.29,2,321100.0
1632.0,3,2.5,1996,8697.0,2.0,Suburb,3,0,29.93,3,320300.0
2839.0,6,2.5,2004,3109.0,2.0,Suburb,10,0,2.19,1,539300.0
2165.0,2,4.0,2013,7163.0,3.0,Suburb,6,0,15.86,2,461200.0
1608.0,4,2.0,1959,8088.0,1.0,Downtown,5,0,7.78,1,464800.0
2253.0,3,1.0,2005,6410.0,3.0,Suburb,10,1,13.6,2,475500.0
1583.0,4,2.5,1961,6815.0,1.0,Hillview,1,0,8.43,1,343600.0
2563.0,3,3.0,1982,4419.0,2.0,Lakeside,5,0,4.41,2,655100.0
2040.0,3,4.0,2020,7259.0,1.0,Downtown,2,0,2.07,2,575400.0
1730.0,4,2.0,1966,4772.0,2.0,Lakeside,1,0,0.58,1,477400.0
2091.0,4,2.0,2010,500.0,2.0,Suburb,4,0,6.13,2,389600.0
779.0,5,3.5,1959,6491.0,1.0,Uptown,6,0,37.11,1,287000.0
1068.0,2,1.5,1980,1810.0,3.0,Downtown,7,0,10.72,2,355000.0
1024.0,4,2.5,2009,8534.0,2.0,Lakeside,9,0,3.17,1,524800.0
1893.0,2,2.0,2019,3173.0,2.0,Downtown,5,0,14.05,1,509400.0
2926.0,3,1.0,1966,500.0,1.0,Rural,8,0,11.72,2,368500.0
3250.0,3,2.0,1999,1577.0,3.0,Lakeside,8,0,2.65,1,824100.0
2215.0,3,2.0,1986,5896.0,1.0,Downtown,9,0,0.5,2,632100.0
2126.0,3,2.5,2011,6466.0,1.0,Suburb,3,0,1.01,2,434500.0
629.0,6,3.5,2021,2468.0,1.0,Downtown,3,0,16.78,3,362700.0
1447.0,2,2.0,1978,3319.0,2.0,Uptown,9,0,14.49,2,393600.0
1288.0,4,3.0,1981,5980.0,3.0,Suburb,7,0,2.8,1,368400.0
1396.0,3,1.0,1960,8431.0,1.0,Rural,4,0,2.69,2,246100.0
1691.0,2,2.5,1955,2975.0,1.0,Hillview,1,0,12.6,1,301700.0
1493.0,2,1.0,1984,6948.0,2.0,Suburb,7,0,22.21,3,345600.0
513.0,5,3.5,1982,1653.0,2.0,Downtown,10,0,12.08,2,374100.0
2286.0,5,3.0,1967,6790.0,,Uptown,6,0,7.44,2,532800.0
1103.0,5,2.5,1986,7889.0,1.0,Lakeside,3,0,2.22,1,411100.0
1956.0,6,3.0,1962,7311.0,2.0,Hillview,5,0,5.97,2,435500.0
3148.0,2,2.5,2023,8486.0,1.0,Downtown,3,0,2.13,2,725800.0
1202.0,3,4.0,2013,8319.0,3.0,Suburb,8,0,13.2,2,368000.0
400.0,4,3.0,1950,10617.0,2.0,Lakeside,5,0,3.91,1,321200.0
1614.0,3,3.5,2012,6272.0,2.0,Lakeside,10,0,14.35,3,635400.0
2516.0,3,2.5,1983,10625.0,1.0,Uptown,10,0,3.85,1,616100.0
3073.0,3,1.5,1959,3640.0,1.0,Suburb,6,0,13.9,2,486700.0
1001.0,3,2.5,1956,5487.0,1.0,Suburb,2,0,3.24,2,232100.0
2123.0,3,1.5,2005,5712.0,1.0,Downtown,8,0,4.64,1,549600.0
1498.0,2,2.5,1986,3393.0,1.0,Hillview,9,0,7.65,1,397000.0
1731.0,3,2.0,1978,500.0,2.0,Downtown,3,0,0.58,2,446200.0
3519.0,3,2.5,1961,8173.0,1.0,Rural,6,0,23.68,1,418400.0
823.0,3,1.0,1966,3675.0,2.0,Rural,6,0,6.82,1,169300.0
1965.0,2,1.5,1997,4998.0,0.0,Suburb,2,0,5.67,2,342800.0
2104.0,4,2.0,1975,9961.0,1.0,Suburb,10,0,14.63,2,427700.0
2506.0,1,4.0,1961,7430.0,2.0,Uptown,8,0,16.07,2,566700.0
1864.0,3,2.0,1970,10351.0,2.0,Suburb,5,0,5.91,1,370800.0
2000.0,4,2.0,1991,6301.0,2.0,Suburb,8,1,20.97,1,428900.0
1545.0,3,3.0,2010,7389.0,0.0,Suburb,8,0,0.54,2,371600.0
1975.0,3,2.5,2007,5398.0,2.0,Lakeside,3,0,0.96,2,583600.0
1577.0,4,2.0,2003,3878.0,2.0,Hillview,5,0,7.27,2,390500.0
2204.0,3,2.0,1983,7379.0,1.0,Uptown,7,0,3.5,2,502200.0
1560.0,4,2.0,1956,4910.0,2.0,Lakeside,5,0,4.99,2,502700.0
2045.0,4,4.0,1984,7611.0,2.0,Rural,6,0,3.18,1,325600.0
1781.0,4,1.5,1964,4574.0,0.0,Uptown,2,0,4.15,3,380500.0
